user_id,watch_count,unique_movies,total_watch_time,avg_watch_time,watch_days,recent_watch_count,days_since_last_watch,avg_progress,completion_rate,download_ratio,avg_rating,last_watch_date_ref
user_01236,11,11,660.1,60.00909090909091,11,,68,62.53636363636363,0.09090909090909091,0.36363636363636365,4.0,2025-12-31
user_01237,10,10,462.9,46.29,10,,56,31.880000000000003,0.0,0.0,,2025-12-31
user_01238,8,8,431.3,53.9125,8,,252,69.775,0.0,0.25,,2025-12-31
user_01239,14,14,653.8,46.699999999999996,14,,47,32.19285714285714,0.0,0.14285714285714285,3.4,2025-12-31
user_01240,6,6,166.2,27.7,6,,203,49.18333333333334,0.16666666666666666,0.3333333333333333,3.3333333333333335,2025-12-31
user_01241,14,11,749.6,53.542857142857144,11,,41,34.15,0.0,0.07142857142857142,4.0,2025-12-31
user_01242,12,11,756.4,63.03333333333333,11,1.0,17,63.74166666666667,0.3333333333333333,0.08333333333333333,3.5,2025-12-31
user_01243,16,15,947.6,59.225,15,1.0,13,46.0875,0.0625,0.1875,3.6666666666666665,2025-12-31
user_01244,5,5,309.09999999999997,61.81999999999999,5,,173,56.86,0.0,0.2,4.0,2025-12-31
user_01245,14,12,949.6,67.82857142857144,12,2.0,9,57.09285714285714,0.21428571428571427,0.35714285714285715,3.0,2025-12-31
user_01246,12,12,1016.7,84.72500000000001,12,1.0,2,36.63333333333333,0.08333333333333333,0.4166666666666667,3.857142857142857,2025-12-31
user_01247,4,4,470.4,117.6,4,,227,34.5,0.0,0.0,,2025-12-31
user_01248,8,8,370.5,46.3125,8,,68,46.125,0.0,0.25,2.0,2025-12-31
user_01249,13,13,828.6999999999999,63.74615384615384,13,,57,26.799999999999997,0.0,0.23076923076923078,4.5,2025-12-31
user_01250,15,13,752.2,50.14666666666667,13,2.0,6,43.26,0.06666666666666667,0.26666666666666666,3.75,2025-12-31
user_01251,10,10,392.7,39.269999999999996,10,,62,42.78,0.2,0.1,,2025-12-31
user_01252,7,7,208.7,29.814285714285713,7,1.0,2,53.128571428571426,0.0,0.2857142857142857,3.75,2025-12-31
user_01253,11,10,249.9,22.71818181818182,10,,99,48.04545454545455,0.0,0.2727272727272727,,2025-12-31
user_01254,6,5,131.2,21.866666666666664,5,,50,60.21666666666667,0.0,0.0,4.0,2025-12-31
user_01255,11,11,1101.8,100.16363636363636,11,,219,44.41818181818182,0.09090909090909091,0.18181818181818182,3.0,2025-12-31
user_01256,11,9,467.6,42.50909090909091,10,,54,38.07272727272727,0.09090909090909091,0.18181818181818182,3.5,2025-12-31
user_01257,13,11,1247.7,95.97692307692309,11,1.0,18,54.12307692307692,0.23076923076923078,0.38461538461538464,4.0,2025-12-31
user_01258,8,7,423.8,52.975,7,1.0,29,54.4,0.25,0.125,2.0,2025-12-31
user_01259,11,9,451.0,41.0,9,,140,56.10909090909092,0.18181818181818182,0.09090909090909091,5.0,2025-12-31
user_01260,17,16,820.3,48.252941176470586,16,,77,39.682352941176475,0.058823529411764705,0.29411764705882354,3.8,2025-12-31
user_01261,12,11,433.1,36.09166666666667,11,1.0,31,42.666666666666664,0.16666666666666666,0.4166666666666667,,2025-12-31
user_01262,9,9,750.7,83.41111111111111,9,,179,48.58888888888888,0.2222222222222222,0.2222222222222222,3.3333333333333335,2025-12-31
user_01263,10,10,572.4,57.239999999999995,10,1.0,18,36.89,0.1,0.3,3.5,2025-12-31
user_01264,10,10,526.5,52.65,10,,248,33.559999999999995,0.1,0.2,3.0,2025-12-31
user_01265,13,12,868.9,66.83846153846153,12,,103,31.392307692307693,0.07692307692307693,0.38461538461538464,4.0,2025-12-31
user_01266,10,10,521.3,52.129999999999995,10,1.0,11,43.81,0.1,0.1,2.6666666666666665,2025-12-31
user_01267,9,9,582.7,64.74444444444445,9,,102,52.3,0.2222222222222222,0.1111111111111111,,2025-12-31
user_01268,7,7,306.1,43.728571428571435,7,,165,34.885714285714286,0.0,0.14285714285714285,2.0,2025-12-31
user_01269,16,15,1206.5,75.40625,15,1.0,21,41.46875,0.125,0.0625,3.0,2025-12-31
user_01270,14,13,822.1,58.721428571428575,13,,40,41.550000000000004,0.14285714285714285,0.14285714285714285,3.0,2025-12-31
user_01271,6,6,148.6,24.766666666666666,6,,107,38.9,0.0,0.3333333333333333,3.0,2025-12-31
user_01272,7,7,399.0,57.0,7,1.0,21,44.18571428571429,0.14285714285714285,0.0,4.333333333333333,2025-12-31
user_01273,8,7,372.6,46.575,7,,85,65.95,0.375,0.0,2.0,2025-12-31
user_01274,10,10,802.2,80.22,10,,43,42.21,0.0,0.4,4.0,2025-12-31
user_01275,15,14,705.6,47.04,14,1.0,10,58.28666666666666,0.06666666666666667,0.0,3.0,2025-12-31
user_01276,6,6,241.4,40.233333333333334,6,,47,58.75,0.16666666666666666,0.3333333333333333,3.0,2025-12-31
user_01277,8,8,566.5,70.8125,8,,39,43.575,0.0,0.0,,2025-12-31
user_01278,13,12,1664.7,128.05384615384617,12,,80,34.8,0.07692307692307693,0.07692307692307693,5.0,2025-12-31
user_01279,7,7,267.3,38.18571428571429,7,1.0,8,54.628571428571426,0.14285714285714285,0.0,,2025-12-31
user_01280,9,9,407.6,45.28888888888889,9,,115,43.888888888888886,0.1111111111111111,0.1111111111111111,3.3333333333333335,2025-12-31
user_01281,12,11,713.2,59.43333333333334,11,1.0,6,37.800000000000004,0.0,0.08333333333333333,3.0,2025-12-31
user_01282,9,9,394.0,43.77777777777778,9,,320,41.51111111111111,0.0,0.0,3.3333333333333335,2025-12-31
user_01283,8,8,393.2,49.15,8,1.0,17,53.55,0.125,0.125,3.5,2025-12-31
user_01284,11,11,388.70000000000005,35.33636363636364,11,,59,46.690909090909095,0.09090909090909091,0.18181818181818182,3.6666666666666665,2025-12-31
user_01285,7,7,243.3,34.75714285714286,7,,321,54.94285714285714,0.14285714285714285,0.5714285714285714,2.3333333333333335,2025-12-31
user_01286,8,8,502.7,62.8375,8,1.0,23,65.3375,0.125,0.125,3.3333333333333335,2025-12-31
user_01287,13,12,713.4000000000001,54.876923076923084,12,1.0,28,37.44615384615385,0.07692307692307693,0.07692307692307693,2.6666666666666665,2025-12-31
user_01288,15,15,780.3,52.019999999999996,15,,57,45.34666666666667,0.06666666666666667,0.06666666666666667,2.0,2025-12-31
user_01289,12,10,575.1,47.925000000000004,10,,39,31.958333333333332,0.08333333333333333,0.16666666666666666,2.5,2025-12-31
user_01290,14,14,809.1,57.792857142857144,13,3.0,6,51.75714285714286,0.14285714285714285,0.14285714285714285,4.333333333333333,2025-12-31
user_01291,10,10,600.0,60.0,10,,137,44.239999999999995,0.0,0.3,4.0,2025-12-31
user_01292,15,12,648.4,43.22666666666667,12,,87,60.75333333333333,0.2,0.06666666666666667,3.6666666666666665,2025-12-31
user_01293,9,9,989.2,109.91111111111111,9,,122,40.44444444444444,0.0,0.2222222222222222,3.75,2025-12-31
user_01294,13,13,642.3,49.4076923076923,13,,82,30.646153846153844,0.0,0.3076923076923077,3.0,2025-12-31
user_01295,16,15,1685.7,105.35625,15,,149,43.225,0.0625,0.4375,4.0,2025-12-31
user_01296,7,7,148.2,21.17142857142857,7,,54,17.52857142857143,0.0,0.14285714285714285,,2025-12-31
user_01297,10,10,966.6,96.66,10,1.0,30,49.989999999999995,0.0,0.3,5.0,2025-12-31
user_01298,8,6,212.89999999999998,26.612499999999997,6,,244,45.65,0.0,0.0,2.8333333333333335,2025-12-31
user_01299,15,13,819.5,54.63333333333333,12,,45,41.45333333333333,0.13333333333333333,0.2,2.5,2025-12-31
user_01300,13,11,1102.5,84.8076923076923,11,,34,43.24615384615385,0.15384615384615385,0.15384615384615385,3.5,2025-12-31
user_01301,10,9,504.6,50.46,9,1.0,7,62.89,0.1,0.2,5.0,2025-12-31
user_01302,10,9,498.79999999999995,49.879999999999995,9,2.0,26,42.5,0.1,0.2,3.6666666666666665,2025-12-31
user_01303,9,7,386.4,42.93333333333333,7,1.0,22,40.41111111111111,0.0,0.3333333333333333,4.0,2025-12-31
user_01304,7,5,439.6,62.800000000000004,5,,263,75.42857142857143,0.5714285714285714,0.0,,2025-12-31
user_01305,11,11,437.5,39.77272727272727,11,1.0,27,46.93636363636363,0.18181818181818182,0.2727272727272727,4.0,2025-12-31
user_01306,7,7,294.1,42.01428571428572,7,,69,17.885714285714286,0.0,0.14285714285714285,2.0,2025-12-31
user_01307,9,9,454.1,50.455555555555556,9,,167,46.733333333333334,0.0,0.2222222222222222,,2025-12-31
user_01308,12,12,663.7,55.30833333333334,12,,79,42.98333333333334,0.0,0.16666666666666666,2.5,2025-12-31
user_01309,18,18,878.9,48.827777777777776,18,,48,60.41111111111112,0.2222222222222222,0.16666666666666666,3.0,2025-12-31
user_01310,11,10,1073.4,97.58181818181819,11,1.0,1,45.79090909090909,0.0,0.2727272727272727,1.0,2025-12-31
user_01311,9,9,253.3,28.144444444444446,8,,34,54.733333333333334,0.1111111111111111,0.1111111111111111,4.0,2025-12-31
user_01312,10,10,1023.8000000000001,102.38000000000001,10,,54,43.709999999999994,0.1,0.0,,2025-12-31
user_01313,13,13,745.6,57.353846153846156,12,,95,36.51538461538461,0.0,0.5384615384615384,4.0,2025-12-31
user_01314,8,8,554.6,69.325,8,1.0,10,68.8625,0.125,0.125,2.6666666666666665,2025-12-31
user_01315,8,8,472.20000000000005,59.025000000000006,8,,90,44.3375,0.0,0.0,4.0,2025-12-31
user_01316,10,9,461.2,46.12,10,1.0,7,57.42999999999999,0.1,0.1,3.0,2025-12-31
user_01317,18,17,651.8,36.21111111111111,16,1.0,24,53.8,0.1111111111111111,0.16666666666666666,3.857142857142857,2025-12-31
user_01318,9,9,505.9,56.21111111111111,9,,164,57.25555555555555,0.1111111111111111,0.2222222222222222,2.0,2025-12-31
user_01319,12,10,684.7,57.05833333333334,10,3.0,24,46.275,0.0,0.25,2.6666666666666665,2025-12-31
user_01320,8,7,425.2,53.15,7,,96,35.775,0.0,0.25,3.0,2025-12-31
user_01321,17,16,818.5,48.14705882352941,16,,58,40.42352941176471,0.058823529411764705,0.35294117647058826,3.3333333333333335,2025-12-31
user_01322,17,14,656.3,38.60588235294117,14,,39,39.205882352941174,0.058823529411764705,0.23529411764705882,2.3333333333333335,2025-12-31
user_01323,6,6,418.20000000000005,69.7,6,,299,29.333333333333332,0.0,0.3333333333333333,,2025-12-31
user_01324,9,8,288.6,32.06666666666667,8,,232,28.08888888888889,0.0,0.5555555555555556,3.0,2025-12-31
user_01325,9,9,778.4,86.48888888888888,9,2.0,6,47.388888888888886,0.1111111111111111,0.0,,2025-12-31
user_01326,7,7,310.4,44.34285714285714,7,1.0,6,60.628571428571426,0.0,0.2857142857142857,2.5,2025-12-31
user_01327,9,9,572.6,63.62222222222223,8,,80,51.96666666666667,0.2222222222222222,0.2222222222222222,2.5,2025-12-31
user_01328,12,12,562.0,46.833333333333336,12,,32,45.99166666666667,0.16666666666666666,0.3333333333333333,,2025-12-31
user_01329,8,8,395.70000000000005,49.462500000000006,8,1.0,27,36.3125,0.125,0.625,3.0,2025-12-31
user_01330,10,9,639.1,63.910000000000004,8,2.0,5,45.660000000000004,0.1,0.1,,2025-12-31
user_01331,7,7,212.2,30.314285714285713,7,1.0,11,44.92857142857143,0.2857142857142857,0.2857142857142857,4.5,2025-12-31
user_01332,11,11,720.8,65.52727272727272,10,2.0,20,34.09090909090909,0.09090909090909091,0.18181818181818182,3.0,2025-12-31
user_01333,7,6,336.90000000000003,48.12857142857143,6,,97,58.67142857142857,0.2857142857142857,0.14285714285714285,3.0,2025-12-31
user_01334,10,10,445.2,44.519999999999996,10,,112,36.8,0.2,0.2,5.0,2025-12-31
user_01335,8,8,428.9,53.6125,8,1.0,1,52.625,0.0,0.375,3.6666666666666665,2025-12-31
user_01336,4,4,455.80000000000007,113.95000000000002,4,,71,35.224999999999994,0.0,0.25,1.0,2025-12-31
user_01337,9,9,395.8,43.97777777777778,9,1.0,7,60.28888888888889,0.2222222222222222,0.1111111111111111,3.3333333333333335,2025-12-31
user_01338,9,7,323.4,35.93333333333333,8,,46,19.633333333333333,0.0,0.1111111111111111,3.0,2025-12-31
user_01339,15,15,1122.4,74.82666666666667,15,2.0,6,49.11333333333334,0.06666666666666667,0.4,3.0,2025-12-31
user_01340,4,4,113.6,28.4,4,,398,58.95,0.25,0.5,2.0,2025-12-31
user_01341,12,11,634.5,52.875,11,,43,37.108333333333334,0.0,0.08333333333333333,2.25,2025-12-31
user_01342,12,11,878.5,73.20833333333333,12,1.0,30,52.375,0.0,0.0,4.0,2025-12-31
user_01343,18,18,1717.4,95.41111111111111,18,,36,47.0,0.05555555555555555,0.3888888888888889,3.8333333333333335,2025-12-31
user_01344,8,8,397.8,49.725,8,,58,44.125,0.0,0.125,,2025-12-31
user_01345,10,9,520.2,52.02,9,2.0,12,47.45,0.1,0.2,3.0,2025-12-31
user_01346,12,11,671.8,55.98333333333333,11,1.0,20,37.74166666666667,0.08333333333333333,0.16666666666666666,,2025-12-31
user_01347,6,6,308.5,51.416666666666664,6,1.0,21,41.81666666666666,0.0,0.5,1.0,2025-12-31
user_01348,7,7,249.3,35.614285714285714,7,1.0,24,50.91428571428571,0.0,0.5714285714285714,4.0,2025-12-31
user_01349,13,11,403.59999999999997,31.046153846153842,11,1.0,17,44.215384615384615,0.23076923076923078,0.23076923076923078,3.5,2025-12-31
user_01350,9,9,506.6,56.28888888888889,8,,174,44.37777777777777,0.1111111111111111,0.2222222222222222,2.5,2025-12-31
user_01351,14,14,460.4,32.885714285714286,14,1.0,18,42.43571428571429,0.0,0.2857142857142857,3.5,2025-12-31
user_01352,9,7,431.5,47.94444444444444,8,,42,56.47777777777778,0.1111111111111111,0.2222222222222222,4.0,2025-12-31
user_01353,13,11,887.2,68.24615384615385,11,,52,51.52307692307692,0.38461538461538464,0.15384615384615385,1.0,2025-12-31
user_01354,14,14,934.9000000000001,66.77857142857144,14,2.0,2,43.357142857142854,0.07142857142857142,0.21428571428571427,3.5,2025-12-31
user_01355,10,10,463.9,46.39,10,,43,47.589999999999996,0.1,0.2,4.0,2025-12-31
user_01356,8,7,856.3,107.0375,7,1.0,0,48.575,0.0,0.5,3.5,2025-12-31
user_01357,11,11,461.8,41.981818181818184,11,,49,45.78181818181818,0.0,0.09090909090909091,4.0,2025-12-31
user_01358,13,13,812.3,62.48461538461538,13,,90,47.19230769230769,0.07692307692307693,0.15384615384615385,5.0,2025-12-31
user_01359,11,10,913.1999999999999,83.01818181818182,10,,81,35.445454545454545,0.0,0.2727272727272727,,2025-12-31
user_01360,10,9,562.9,56.29,8,,69,37.36,0.1,0.1,,2025-12-31
user_01361,15,15,877.8000000000001,58.52,15,1.0,15,47.22666666666667,0.2,0.2,2.0,2025-12-31
user_01362,11,11,598.7,54.42727272727273,11,1.0,5,55.309090909090905,0.0,0.18181818181818182,3.0,2025-12-31
user_01363,6,6,179.3,29.883333333333336,6,,179,40.699999999999996,0.0,0.16666666666666666,5.0,2025-12-31
user_01364,13,12,763.7,58.74615384615385,12,1.0,4,28.284615384615385,0.0,0.38461538461538464,2.6666666666666665,2025-12-31
user_01365,10,9,562.1,56.21,9,,67,42.269999999999996,0.1,0.1,3.0,2025-12-31
user_01366,11,11,521.1,47.372727272727275,11,,161,35.31818181818182,0.09090909090909091,0.36363636363636365,3.5,2025-12-31
user_01367,9,8,500.6,55.62222222222223,8,1.0,2,50.25555555555556,0.1111111111111111,0.0,,2025-12-31
user_01368,13,12,526.9,40.53076923076923,12,1.0,7,39.8,0.15384615384615385,0.23076923076923078,3.3333333333333335,2025-12-31
user_01369,10,9,924.6,92.46000000000001,9,,104,46.11,0.1,0.3,,2025-12-31
user_01370,11,11,1614.8,146.79999999999998,10,1.0,27,46.91818181818182,0.09090909090909091,0.36363636363636365,5.0,2025-12-31
user_01371,6,6,319.0,53.166666666666664,6,,119,44.23333333333333,0.0,0.16666666666666666,,2025-12-31
user_01372,10,10,708.8,70.88,10,1.0,29,44.260000000000005,0.0,0.3,3.0,2025-12-31
user_01373,6,6,217.3,36.21666666666667,6,,37,38.05,0.0,0.3333333333333333,4.0,2025-12-31
user_01374,8,8,391.8,48.975,8,,35,35.5125,0.0,0.0,2.0,2025-12-31
user_01375,11,10,808.5,73.5,10,,126,56.472727272727276,0.0,0.2727272727272727,3.5,2025-12-31
user_01376,11,11,588.4,53.49090909090909,11,1.0,1,46.39090909090909,0.18181818181818182,0.36363636363636365,5.0,2025-12-31
user_01377,13,13,935.8000000000001,71.9846153846154,13,,107,58.80769230769231,0.15384615384615385,0.15384615384615385,5.0,2025-12-31
user_01378,8,7,213.8,26.725,7,,176,63.45,0.125,0.25,3.3333333333333335,2025-12-31
user_01379,14,12,686.1999999999999,49.01428571428571,12,1.0,13,59.885714285714286,0.21428571428571427,0.0,2.3333333333333335,2025-12-31
user_01380,13,11,534.2,41.0923076923077,11,,58,41.9076923076923,0.15384615384615385,0.23076923076923078,3.6,2025-12-31
user_01381,10,10,463.59999999999997,46.36,10,1.0,9,41.94,0.1,0.1,4.0,2025-12-31
user_01382,14,14,747.0,53.357142857142854,14,,99,46.74285714285714,0.07142857142857142,0.0,2.5,2025-12-31
user_01383,18,16,647.2,35.955555555555556,16,1.0,28,45.21111111111111,0.05555555555555555,0.16666666666666666,3.3333333333333335,2025-12-31
user_01384,17,16,861.8000000000001,50.694117647058825,16,1.0,12,37.817647058823525,0.058823529411764705,0.11764705882352941,4.666666666666667,2025-12-31
user_01385,7,7,451.5,64.5,7,,88,29.685714285714287,0.14285714285714285,0.14285714285714285,5.0,2025-12-31
user_01386,7,6,512.8,73.25714285714285,7,1.0,8,40.642857142857146,0.14285714285714285,0.14285714285714285,3.0,2025-12-31
user_01387,13,13,838.6,64.50769230769231,13,1.0,4,41.43076923076923,0.15384615384615385,0.38461538461538464,4.0,2025-12-31
user_01388,13,11,467.8,35.98461538461539,10,,50,54.284615384615385,0.07692307692307693,0.38461538461538464,2.0,2025-12-31
user_01389,13,13,534.6,41.12307692307692,13,,165,41.55384615384616,0.07692307692307693,0.15384615384615385,1.0,2025-12-31
user_01390,11,10,592.6,53.872727272727275,10,,145,35.95454545454545,0.18181818181818182,0.36363636363636365,4.25,2025-12-31
user_01391,6,6,259.5,43.25,6,,154,55.85,0.0,0.16666666666666666,3.0,2025-12-31
user_01392,10,10,565.2,56.52,10,2.0,5,51.03,0.0,0.1,3.5,2025-12-31
user_01393,12,10,594.3,49.525,11,1.0,20,25.666666666666668,0.0,0.25,3.3333333333333335,2025-12-31
user_01394,16,15,963.4,60.2125,15,,52,58.475,0.125,0.375,3.0,2025-12-31
user_01395,11,11,346.3,31.481818181818184,11,,240,41.418181818181814,0.0,0.09090909090909091,5.0,2025-12-31
user_01396,10,10,334.2,33.42,10,1.0,22,44.12,0.1,0.2,,2025-12-31
user_01397,10,10,556.2,55.620000000000005,9,2.0,3,47.95,0.1,0.2,3.6666666666666665,2025-12-31
user_01398,5,5,251.29999999999998,50.26,5,,101,33.8,0.0,0.4,3.5,2025-12-31
user_01399,7,7,306.2,43.74285714285714,7,,325,40.94285714285714,0.0,0.0,3.3333333333333335,2025-12-31
user_01400,11,11,438.90000000000003,39.900000000000006,10,1.0,16,34.518181818181816,0.09090909090909091,0.18181818181818182,2.0,2025-12-31
user_01401,11,10,1247.8,113.43636363636364,9,2.0,27,52.90909090909091,0.2727272727272727,0.09090909090909091,3.6666666666666665,2025-12-31
user_01402,14,13,2103.4,150.24285714285716,13,,158,36.73571428571429,0.0,0.35714285714285715,4.0,2025-12-31
user_01403,3,3,100.9,33.63333333333333,3,,490,29.066666666666663,0.0,0.0,,2025-12-31
user_01404,18,18,775.5,43.083333333333336,18,1.0,17,38.96666666666667,0.05555555555555555,0.3333333333333333,3.3333333333333335,2025-12-31
user_01405,15,13,820.1,54.67333333333333,13,,32,65.40666666666667,0.3333333333333333,0.26666666666666666,5.0,2025-12-31
user_01406,18,18,939.5,52.19444444444444,18,2.0,0,64.98888888888888,0.16666666666666666,0.2222222222222222,3.0,2025-12-31
user_01407,12,9,833.7,69.47500000000001,9,1.0,10,47.416666666666664,0.0,0.0,,2025-12-31
user_01408,8,7,882.4,110.3,7,,184,45.075,0.375,0.0,1.0,2025-12-31
user_01409,10,10,783.9,78.39,10,,110,39.839999999999996,0.0,0.1,3.5,2025-12-31
user_01410,15,14,902.6,60.17333333333333,14,,40,47.24,0.2,0.13333333333333333,4.333333333333333,2025-12-31
user_01411,8,8,377.20000000000005,47.150000000000006,8,,256,61.2875,0.125,0.0,4.0,2025-12-31
user_01412,4,4,156.1,39.025,4,,242,78.525,0.25,0.0,,2025-12-31
user_01413,6,6,468.0,78.0,6,,102,29.833333333333332,0.0,0.0,3.5,2025-12-31
user_01414,2,2,102.7,51.35,2,,119,20.35,0.0,0.5,,2025-12-31
user_01415,8,7,376.20000000000005,47.025000000000006,7,,69,48.075,0.125,0.25,5.0,2025-12-31
user_01416,7,7,376.1,53.728571428571435,7,,240,36.614285714285714,0.0,0.0,4.0,2025-12-31
user_01417,10,10,612.0,61.2,10,,248,37.88,0.1,0.3,3.3333333333333335,2025-12-31
user_01418,12,12,845.7,70.47500000000001,12,1.0,17,44.0,0.08333333333333333,0.25,3.0,2025-12-31
user_01419,12,12,509.2,42.43333333333333,12,1.0,13,32.108333333333334,0.0,0.3333333333333333,5.0,2025-12-31
user_01420,10,10,716.0,71.6,10,2.0,20,51.410000000000004,0.2,0.2,3.0,2025-12-31
user_01421,5,5,549.7,109.94000000000001,5,1.0,16,30.679999999999996,0.2,0.0,1.0,2025-12-31
user_01422,7,7,302.6,43.228571428571435,7,,361,56.028571428571425,0.14285714285714285,0.0,4.0,2025-12-31
user_01423,9,8,424.5,47.166666666666664,8,1.0,5,64.01111111111112,0.2222222222222222,0.4444444444444444,,2025-12-31
user_01424,7,7,457.5,65.35714285714286,7,,55,42.4,0.0,0.2857142857142857,4.0,2025-12-31
user_01425,4,4,352.0,88.0,4,,42,69.425,0.0,0.25,3.0,2025-12-31
user_01426,16,12,887.4000000000001,55.462500000000006,13,1.0,29,48.24375,0.0625,0.0625,3.6,2025-12-31
user_01427,9,9,219.6,24.4,9,,118,50.044444444444444,0.1111111111111111,0.1111111111111111,4.0,2025-12-31
user_01428,10,9,835.2,83.52000000000001,10,1.0,6,45.2,0.0,0.1,3.6666666666666665,2025-12-31
user_01429,12,12,598.0,49.833333333333336,12,,136,39.36666666666667,0.0,0.25,3.5,2025-12-31
user_01430,8,7,490.8,61.35,8,,68,49.8875,0.125,0.125,2.6666666666666665,2025-12-31
user_01431,2,2,130.8,65.4,2,,147,51.150000000000006,0.5,1.0,,2025-12-31
user_01432,9,9,828.0999999999999,92.0111111111111,9,,70,43.78888888888889,0.1111111111111111,0.1111111111111111,2.0,2025-12-31
user_01433,16,16,789.9,49.36875,16,2.0,3,47.83125,0.1875,0.1875,3.0,2025-12-31
user_01434,11,11,608.2,55.290909090909096,11,,73,40.18181818181818,0.09090909090909091,0.45454545454545453,2.0,2025-12-31
user_01435,7,7,302.0,43.142857142857146,7,,145,20.042857142857144,0.0,0.42857142857142855,,2025-12-31
user_01436,3,3,344.29999999999995,114.76666666666665,3,,211,25.366666666666664,0.0,0.3333333333333333,4.0,2025-12-31
user_01437,11,10,574.8,52.25454545454545,10,,72,34.6,0.0,0.09090909090909091,3.0,2025-12-31
user_01438,11,11,632.2,57.472727272727276,11,,44,57.99090909090909,0.45454545454545453,0.18181818181818182,4.0,2025-12-31
user_01439,12,10,655.4,54.61666666666667,10,1.0,12,46.26666666666667,0.16666666666666666,0.16666666666666666,3.25,2025-12-31
user_01440,17,15,1086.5,63.911764705882355,15,,48,35.629411764705885,0.0,0.17647058823529413,4.5,2025-12-31
user_01441,17,15,1148.1,67.53529411764706,15,1.0,7,42.44117647058823,0.0,0.11764705882352941,4.0,2025-12-31
user_01442,9,8,343.3,38.144444444444446,8,1.0,4,40.988888888888894,0.0,0.2222222222222222,,2025-12-31
user_01443,16,15,1379.3,86.20625,15,,134,44.68125,0.125,0.0625,4.5,2025-12-31
user_01444,9,7,1449.9,161.10000000000002,7,,111,35.3,0.2222222222222222,0.0,4.0,2025-12-31
user_01445,10,10,389.5,38.95,10,,110,62.279999999999994,0.2,0.2,4.5,2025-12-31
user_01446,11,11,727.1999999999999,66.10909090909091,11,,125,49.34545454545455,0.18181818181818182,0.2727272727272727,1.0,2025-12-31
user_01447,15,14,867.2,57.81333333333334,14,1.0,23,55.9,0.06666666666666667,0.0,4.5,2025-12-31
user_01448,10,10,631.4,63.14,10,1.0,0,48.4,0.1,0.2,4.666666666666667,2025-12-31
user_01449,7,7,406.2,58.028571428571425,7,,229,33.300000000000004,0.0,0.0,2.5,2025-12-31
user_01450,8,8,322.5,40.3125,8,1.0,18,51.0875,0.0,0.125,3.0,2025-12-31
user_01451,15,12,1080.4,72.02666666666667,12,2.0,0,65.84666666666666,0.13333333333333333,0.26666666666666666,4.25,2025-12-31
user_01452,10,10,644.5,64.45,10,2.0,4,45.2,0.1,0.0,4.25,2025-12-31
user_01453,6,6,234.29999999999998,39.05,6,,125,53.48333333333333,0.16666666666666666,0.0,4.5,2025-12-31
user_01454,10,9,479.4,47.94,9,1.0,1,64.67999999999999,0.3,0.4,5.0,2025-12-31
user_01455,6,6,253.89999999999998,42.31666666666666,6,,193,38.050000000000004,0.0,0.3333333333333333,3.0,2025-12-31
user_01456,15,14,1571.6,104.77333333333333,14,1.0,1,46.406666666666666,0.13333333333333333,0.2,5.0,2025-12-31
user_01457,11,10,489.0,44.45454545454545,10,1.0,25,61.07272727272727,0.0,0.0,3.5,2025-12-31
user_01458,6,6,167.4,27.900000000000002,6,,102,34.5,0.0,0.0,3.0,2025-12-31
user_01459,11,10,686.6999999999999,62.42727272727272,10,,130,46.68181818181818,0.09090909090909091,0.09090909090909091,2.6666666666666665,2025-12-31
user_01460,13,13,724.5,55.73076923076923,13,1.0,11,39.95384615384615,0.15384615384615385,0.23076923076923078,,2025-12-31
user_01461,16,16,1553.1000000000001,97.06875000000001,16,,33,43.96875,0.125,0.375,,2025-12-31
user_01462,14,14,576.9,41.207142857142856,12,1.0,22,64.78571428571429,0.14285714285714285,0.14285714285714285,4.0,2025-12-31
user_01463,10,9,516.8,51.67999999999999,9,1.0,1,41.82,0.1,0.1,,2025-12-31
user_01464,8,8,1050.4,131.3,8,1.0,20,46.849999999999994,0.0,0.125,3.0,2025-12-31
user_01465,12,11,721.4,60.11666666666667,11,1.0,25,43.18333333333334,0.08333333333333333,0.16666666666666666,4.333333333333333,2025-12-31
user_01466,12,12,843.7,70.30833333333334,12,,63,26.275000000000002,0.08333333333333333,0.3333333333333333,2.5,2025-12-31
user_01467,13,12,614.5,47.26923076923077,12,5.0,8,55.00769230769231,0.0,0.23076923076923078,2.0,2025-12-31
user_01468,10,9,633.9000000000001,63.39000000000001,9,1.0,28,45.75,0.0,0.3,2.6666666666666665,2025-12-31
user_01469,18,15,1120.4,62.24444444444445,15,,90,37.3,0.0,0.2777777777777778,4.0,2025-12-31
user_01470,13,13,364.5,28.03846153846154,13,1.0,22,39.815384615384616,0.0,0.15384615384615385,3.6666666666666665,2025-12-31
user_01471,9,9,612.1,68.01111111111112,9,,105,48.62222222222223,0.0,0.0,1.0,2025-12-31
user_01472,18,16,893.1,49.61666666666667,16,,83,41.06666666666667,0.2222222222222222,0.2222222222222222,3.4,2025-12-31
user_01473,7,7,222.3,31.75714285714286,7,1.0,4,44.32857142857143,0.14285714285714285,0.0,3.0,2025-12-31
user_01474,9,9,592.1,65.78888888888889,9,1.0,13,50.82222222222222,0.1111111111111111,0.2222222222222222,4.0,2025-12-31
user_01475,9,9,660.4000000000001,73.3777777777778,9,,60,54.144444444444446,0.2222222222222222,0.3333333333333333,4.0,2025-12-31
